"species","samplingSet","probSet","rateSet","skewSet","shiftSet","predictorsSet","regSet","priorSet","bgSet","algorithmSet","elevationSet","weightSet","rbV","rbD","rbP","modelNames","meanModelPath","sdModelPath","fullAIC","fulleval","cv.mean.train.npresence","cv.mean.train.nBackground","cv.mean.train.nTGBackground","cv.mean.train.auc","cv.mean.train.cor","cv.mean.train.pcor","cv.mean.train.boyce","cv.mean.train.auc.tg","cv.mean.train.auc.ss","cv.mean.train.auc.tg.ss","cv.mean.train.pAUC.sens0.950.8","cv.sd.train.npresence","cv.sd.train.nBackground","cv.sd.train.nTGBackground","cv.sd.train.auc","cv.sd.train.cor","cv.sd.train.pcor","cv.sd.train.boyce","cv.sd.train.auc.tg","cv.sd.train.auc.ss","cv.sd.train.auc.tg.ss","cv.sd.train.pAUC.sens0.950.8","cv.mean.test.npresence","cv.mean.test.nBackground","cv.mean.test.nTGBackground","cv.mean.test.auc","cv.mean.test.cor","cv.mean.test.pcor","cv.mean.test.boyce","cv.mean.test.auc.tg","cv.mean.test.auc.ss","cv.mean.test.auc.tg.ss","cv.mean.test.pAUC.sens0.950.8","cv.sd.test.npresence","cv.sd.test.nBackground","cv.sd.test.nTGBackground","cv.sd.test.auc","cv.sd.test.cor","cv.sd.test.pcor","cv.sd.test.boyce","cv.sd.test.auc.tg","cv.sd.test.auc.ss","cv.sd.test.auc.tg.ss","cv.sd.test.pAUC.sens0.950.8","fullevalSPS","fulleval05TP","fulleval01TP","cv.mean.test.threshold.SPS","cv.mean.test.ODP.SPS","cv.mean.test.CCR.SPS","cv.mean.test.TPR.SPS","cv.mean.test.TNR.SPS","cv.mean.test.FPR.SPS","cv.mean.test.FNR.SPS","cv.mean.test.kappa.SPS","cv.mean.test.tss.SPS","cv.sd.test.threshold.SPS","cv.sd.test.ODP.SPS","cv.sd.test.CCR.SPS","cv.sd.test.TPR.SPS","cv.sd.test.TNR.SPS","cv.sd.test.FPR.SPS","cv.sd.test.FNR.SPS","cv.sd.test.kappa.SPS","cv.sd.test.tss.SPS","cv.mean.test.threshold.TP05","cv.mean.test.ODP.TP05","cv.mean.test.CCR.TP05","cv.mean.test.TPR.TP05","cv.mean.test.TNR.TP05","cv.mean.test.FPR.TP05","cv.mean.test.FNR.TP05","cv.mean.test.kappa.TP05","cv.mean.test.tss.TP05","cv.sd.test.threshold.TP05","cv.sd.test.ODP.TP05","cv.sd.test.CCR.TP05","cv.sd.test.TPR.TP05","cv.sd.test.TNR.TP05","cv.sd.test.FPR.TP05","cv.sd.test.FNR.TP05","cv.sd.test.kappa.TP05","cv.sd.test.tss.TP05","cv.mean.test.all.foldsthreshold.SPS","cv.mean.test.all.foldsthreshold.TP05","delta.train.auc","delta.test.auc","delta.cv.mean.test.boyce","delta.cv.mean.test.pAUC.sens0.950.8","delta.auc.tg","delta.auc.ss","delta.auc.tg.ss","lo.thresh.x","lo.thresh.y","youden.thresh.x","youden.thresh.y","hi.thresh.x","hi.thresh.y","y.lo.inv","x.lo.inv","trinary.pauc"
"Cryptocarya_floydii","noBias",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180412_outputs/Maxent/Cryptocarya_floydii/mean_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180412_outputs/MaxentSD/Cryptocarya_floydii/sd_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,16,14876,203,0.956,0.062,0,NA,0.779,0.956,0.779,0.928,1.414,0,0,0.036,0.011,0,NA,0.148,0.036,0.148,0.064,4,14876,203,0.939,0.027,0.013,0.941,0.682,0.938,0.682,0.919,1.414,0,0,0.038,0.009,0.024,0.06,0.113,0.04,0.111,0.051,NA,NA,NA,9.0349179268732e-05,1,0.879,0.96,0.879,0.121,0.04,0.005,0.839,0.000114342688677088,9.50204755539879e-05,0.0587729686354179,0.0894427190999916,0.0587761027074914,0.0587761027074914,0.0894427190999916,0.00472385304672319,0.126836887775271,0.000123551296823596,1,0.904,0.713,0.904,0.096,0.287,0.005,0.617,0.000125603569569498,9.50204755539879e-05,0.0803207932365487,0.132497379429012,0.0803499703015916,0.0803499703015916,0.132497379429012,0.0039579475615929,0.130123161582123,0.000271920721289535,0.000263227347036319,0,0,0,0,-0.104,0,-0.103,0.0177082375549452,0.804007820136852,0.0676232315391915,0.955034213098729,0.192699346072396,0.994134897360704,0.982291762445055,0.195992179863148,0.978070519319985
"Cryptocarya_floydii","targetBG",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180412_outputs/Maxent/Cryptocarya_floydii/mean_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180412_outputs/MaxentSD/Cryptocarya_floydii/sd_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,16,14875.4,203,0.877,0.037,0.003,NA,0.882,0.878,0.882,0.864,1.414,0.548,0,0.111,0.013,0.006,NA,0.063,0.112,0.063,0.101,4,14875.4,203,0.819,0.013,0.116,0.853,0.786,0.824,0.785,0.846,1.414,0.548,0,0.078,0.003,0.065,0.191,0.138,0.082,0.14,0.048,NA,NA,NA,3.49770003941951e-05,1,0.729,1,0.729,0.271,0,0.002,0.729,4.67716852380807e-05,9.50324506407677e-05,0.082739370060638,0,0.0827740467598169,0.0827740467598169,0,0.000952870312723706,0.0827740467598169,3.67447636642416e-05,1,0.746,0.713,0.746,0.254,0.287,0.001,0.459,4.81486441618179e-05,9.50324506407677e-05,0.0860157527895363,0.132497379429012,0.0860534991187883,0.0860534991187883,0.132497379429012,0.000892836048940817,0.123829008705049,3.86872681666037e-05,2.45962634022675e-05,-0.079,-0.12,-0.088,-0.0730000000000001,0,-0.114,0,0.0549078567547068,0.391495601173021,0.253826927508974,0.745845552297165,0.60426243835572,0.943304007820137,0.945092143245293,0.608504398826979,0.828629597883
