"species","samplingSet","probSet","rateSet","skewSet","shiftSet","predictorsSet","regSet","priorSet","bgSet","algorithmSet","elevationSet","weightSet","rbV","rbD","rbP","modelNames","meanModelPath","sdModelPath","fullAIC","fulleval","cv.mean.train.npresence","cv.mean.train.nBackground","cv.mean.train.nTGBackground","cv.mean.train.auc","cv.mean.train.cor","cv.mean.train.pcor","cv.mean.train.boyce","cv.mean.train.auc.tg","cv.mean.train.auc.ss","cv.mean.train.auc.tg.ss","cv.mean.train.pAUC.sens0.950.8","cv.sd.train.npresence","cv.sd.train.nBackground","cv.sd.train.nTGBackground","cv.sd.train.auc","cv.sd.train.cor","cv.sd.train.pcor","cv.sd.train.boyce","cv.sd.train.auc.tg","cv.sd.train.auc.ss","cv.sd.train.auc.tg.ss","cv.sd.train.pAUC.sens0.950.8","cv.mean.test.npresence","cv.mean.test.nBackground","cv.mean.test.nTGBackground","cv.mean.test.auc","cv.mean.test.cor","cv.mean.test.pcor","cv.mean.test.boyce","cv.mean.test.auc.tg","cv.mean.test.auc.ss","cv.mean.test.auc.tg.ss","cv.mean.test.pAUC.sens0.950.8","cv.sd.test.npresence","cv.sd.test.nBackground","cv.sd.test.nTGBackground","cv.sd.test.auc","cv.sd.test.cor","cv.sd.test.pcor","cv.sd.test.boyce","cv.sd.test.auc.tg","cv.sd.test.auc.ss","cv.sd.test.auc.tg.ss","cv.sd.test.pAUC.sens0.950.8","fullevalSPS","fulleval05TP","fulleval01TP","cv.mean.test.threshold.SPS","cv.mean.test.ODP.SPS","cv.mean.test.CCR.SPS","cv.mean.test.TPR.SPS","cv.mean.test.TNR.SPS","cv.mean.test.FPR.SPS","cv.mean.test.FNR.SPS","cv.mean.test.kappa.SPS","cv.mean.test.tss.SPS","cv.sd.test.threshold.SPS","cv.sd.test.ODP.SPS","cv.sd.test.CCR.SPS","cv.sd.test.TPR.SPS","cv.sd.test.TNR.SPS","cv.sd.test.FPR.SPS","cv.sd.test.FNR.SPS","cv.sd.test.kappa.SPS","cv.sd.test.tss.SPS","cv.mean.test.threshold.TP05","cv.mean.test.ODP.TP05","cv.mean.test.CCR.TP05","cv.mean.test.TPR.TP05","cv.mean.test.TNR.TP05","cv.mean.test.FPR.TP05","cv.mean.test.FNR.TP05","cv.mean.test.kappa.TP05","cv.mean.test.tss.TP05","cv.sd.test.threshold.TP05","cv.sd.test.ODP.TP05","cv.sd.test.CCR.TP05","cv.sd.test.TPR.TP05","cv.sd.test.TNR.TP05","cv.sd.test.FPR.TP05","cv.sd.test.FNR.TP05","cv.sd.test.kappa.TP05","cv.sd.test.tss.TP05","cv.mean.test.all.foldsthreshold.SPS","cv.mean.test.all.foldsthreshold.TP05","delta.train.auc","delta.test.auc","delta.cv.mean.test.boyce","delta.cv.mean.test.pAUC.sens0.950.8","delta.auc.tg","delta.auc.ss","delta.auc.tg.ss","lo.thresh.x","lo.thresh.y","youden.thresh.x","youden.thresh.y","hi.thresh.x","hi.thresh.y","y.lo.inv","x.lo.inv","trinary.pauc"
"Astrotricha_ledifolia","noBias",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180412_outputs/Maxent/Astrotricha_ledifolia/mean_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180412_outputs/MaxentSD/Astrotricha_ledifolia/sd_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,69.6,20000,92,0.985,0.13,0,NA,0.562,0.985,0.562,0.979,2.608,0,0,0.002,0.005,0,NA,0.007,0.002,0.007,0.003,17.4,20000,92,0.933,0.052,0,0.959,0.27,0.933,0.27,0.911,2.608,0,0,0.027,0.007,0,0.09,0.05,0.027,0.05,0.022,NA,NA,NA,2.09897467020014e-05,0.999,0.864,0.92,0.864,0.136,0.08,0.01,0.784,2.84073551885029e-05,0.000116213751990712,0.044815746947066,0.0539506974709843,0.0448725977119644,0.0448725977119644,0.0539506974709843,0.00552411440882899,0.0490178086960324,2.85830040095651e-06,0.999,0.805,0.942,0.805,0.195,0.058,0.006,0.746,2.38252198369653e-06,0.000116213751990712,0.0351019684824339,0.00846057531866464,0.0351208909370873,0.0351208909370872,0.00846057531866468,0.00184310778701006,0.0382100472224222,0.000147748360232034,9.94072037598664e-05,0,0,0,0,0,0,0,0.0253114496300278,0.812805474095797,0.0750383204262979,0.960899315738025,0.190990761854851,0.996089931573803,0.974688550369972,0.187194525904203,0.979664520211211
"Astrotricha_ledifolia","targetBG",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180412_outputs/Maxent/Astrotricha_ledifolia/mean_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180412_outputs/MaxentSD/Astrotricha_ledifolia/sd_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,69.6,20000,92,0.766,0.03,0.019,NA,0.581,0.767,0.581,0.831,2.608,0,0,0.2,0.016,0.028,NA,0.02,0.2,0.02,0.089,17.4,20000,92,0.572,0.001,0.174,0.036,0.218,0.57,0.218,0.753,2.608,0,0,0.269,0.014,0.219,1.113,0.094,0.268,0.094,0.067,NA,NA,NA,2.19600981461132e-05,0.999,0.531,0.783,0.531,0.469,0.217,0.002,0.314,3.00697389612782e-05,0.000116213751990712,0.248959236679528,0.13089653746632,0.249120269972599,0.249120269972599,0.13089653746632,0.00182052501907284,0.281798110837607,1.47562455141728e-05,0.999,0.366,0.942,0.366,0.634,0.058,0.001,0.307,2.03452649004099e-05,0.000116213751990712,0.246941177601821,0.00846057531866464,0.247074645137876,0.247074645137876,0.00846057531866468,0.00113884856704907,0.252705912829418,3.29671152802416e-05,3.16232165459329e-05,-0.219,-0.361,-0.923,-0.158,-0.052,-0.363,-0.052,0.082926211360033,0.760019550342131,0.163874441441862,0.943304007820137,0.310802199078994,0.995112414467253,0.917073788639967,0.239980449657869,0.963879615333277
