"longitude","latitude"
142.1594,-10.5694
142.159444444,-10.569444444
142.365,-10.857
142.365,-10.857
142.365,-10.8567
142.365,-10.856666667
142.3667,-10.85
142.3667,-10.7167
142.3667,-10.7167
142.4092020516,-10.8403023557
142.4175352135,-10.748636236
142.4175353697,-10.9153018964
142.4425350219,-10.8236357589
142.4667,-10.7833
142.4667,-10.7833
142.4758679757,-10.7903026007
142.4833,-10.7833
142.484414979,-10.7818915
142.4905555556,-10.778333333
142.4905555556,-10.778333333
130.651210111,-11.448597789
130.664,-11.424
132.001190367,-11.131922733
132.001190367,-11.131922733
132.144494113,-11.154196277
132.15119692,-11.13192943
132.184525302,-11.148594796
132.1911,-11.155
130.2,-11.585
130.201209519,-11.583606887
130.51788167,-11.51527208
130.71251,-11.6034
132.9167,-11.7667
132.93452126,-11.78192449
142.7269065556,-11.6650948099
131.017879083,-12.215265059
131.034532753,-12.165270829
132.717859078,-12.215261364
132.9333,-12.4333
132.9333,-12.35
132.951187868,-12.381920849
132.963586007,-12.42627233
132.9667,-12.4167
132.967864688,-12.415260231
133.1667,-12.2333
133.3167,-12.3167
133.317860964,-12.315259272
133.317860964,-12.315259272
133.3333,-12.3667
134.051179428,-12.415251285
134.051179857,-12.181913813
134.251181014,-12.248584254
134.8344,-12.2706
134.8345032,-12.2705498
134.9833,-12.2833
134.9833,-12.2833
134.9833,-12.2833
134.9833,-12.2833
134.99046,-12.21124
135.934492767,-12.365244762
136.067832155,-12.431906278
136.7167,-12.25
136.717829408,-12.287467611
136.8667,-12.2333
136.867825743,-12.231899295
136.8817,-12.4053
136.88925748,-12.24966707
136.88925748,-12.24966707
141.8869,-11.9753
141.88691667,-11.9753888896
141.9291457615,-12.4270415101
143.0833,-12.1667
143.0833,-12.1667
143.0833,-12.1667
143.0833,-12.1667
143.0925296805,-12.1736271316
130.86278,-12.54805
130.86667,-12.51361
130.8667,-12.5667
130.8667,-12.55
130.86730732,-12.55299234
131.4667,-12.5
131.4667,-12.5
131.467870709,-12.498598519
131.534534686,-12.748597465
131.6044,-12.8611
131.8913,-12.5492
132.3167,-12.6167
132.4167,-12.575
132.4167,-12.575
132.4833,-12.6667
132.484500914,-12.665287312
132.484528781,-12.665260471
132.501196571,-12.748585064
132.65,-12.7667
132.65,-12.7333
132.651191843,-12.765258397
132.651191843,-12.765258397
132.6583,-12.7667
132.6667,-12.75
132.75,-12.75
132.7833,-12.8667
132.784526739,-12.865253757
132.8,-12.85
132.8,-12.85
132.801197441,-12.865258585
132.8036,-12.8553
132.8167,-12.8667
132.81866,-12.86416
132.8333,-12.85
132.834522039,-12.948584762
132.8833,-12.4833
132.8917,-12.7833
132.9,-12.5
132.90119226,-12.6819164
132.9333,-12.75
132.934494314,-12.781888055
132.951189835,-12.748588365
132.951189876,-12.515254681
133.35,-12.8
133.35,-12.8
133.351190242,-12.798580533
133.36785561,-12.81525362
133.36785877,-12.83191333
133.4,-12.8
135.217844651,-12.631909929
135.284501652,-12.631910465
136.5,-12.6667
136.501154927,-12.665237223
136.56782568,-12.59857274
141.7667,-12.5333
141.7758773669,-12.5402936256
141.8333,-12.5
141.8425434973,-12.6402930167
141.8425435488,-12.6736261802
141.8833,-12.6167
141.8833,-12.6167
141.8925429545,-12.6236263612
142.6758680349,-12.5902920648
143.0167,-12.9167
143.0258648173,-12.923623099
143.25,-12.75
143.25,-12.75
143.25,-12.75
143.25,-12.75
143.25,-12.75
143.25,-12.75
143.25,-12.7333
143.251081987,-12.848541086
