"species","samplingSet","probSet","rateSet","skewSet","shiftSet","predictorsSet","regSet","priorSet","bgSet","algorithmSet","elevationSet","weightSet","rbV","rbD","rbP","modelNames","meanModelPath","sdModelPath","fullAIC","fulleval","cv.mean.train.npresence","cv.mean.train.nBackground","cv.mean.train.nTGBackground","cv.mean.train.auc","cv.mean.train.cor","cv.mean.train.pcor","cv.mean.train.boyce","cv.mean.train.auc.tg","cv.mean.train.auc.ss","cv.mean.train.auc.tg.ss","cv.mean.train.pAUC.sens0.950.8","cv.sd.train.npresence","cv.sd.train.nBackground","cv.sd.train.nTGBackground","cv.sd.train.auc","cv.sd.train.cor","cv.sd.train.pcor","cv.sd.train.boyce","cv.sd.train.auc.tg","cv.sd.train.auc.ss","cv.sd.train.auc.tg.ss","cv.sd.train.pAUC.sens0.950.8","cv.mean.test.npresence","cv.mean.test.nBackground","cv.mean.test.nTGBackground","cv.mean.test.auc","cv.mean.test.cor","cv.mean.test.pcor","cv.mean.test.boyce","cv.mean.test.auc.tg","cv.mean.test.auc.ss","cv.mean.test.auc.tg.ss","cv.mean.test.pAUC.sens0.950.8","cv.sd.test.npresence","cv.sd.test.nBackground","cv.sd.test.nTGBackground","cv.sd.test.auc","cv.sd.test.cor","cv.sd.test.pcor","cv.sd.test.boyce","cv.sd.test.auc.tg","cv.sd.test.auc.ss","cv.sd.test.auc.tg.ss","cv.sd.test.pAUC.sens0.950.8","fullevalSPS","fulleval05TP","fulleval01TP","cv.mean.test.threshold.SPS","cv.mean.test.ODP.SPS","cv.mean.test.CCR.SPS","cv.mean.test.TPR.SPS","cv.mean.test.TNR.SPS","cv.mean.test.FPR.SPS","cv.mean.test.FNR.SPS","cv.mean.test.kappa.SPS","cv.mean.test.tss.SPS","cv.sd.test.threshold.SPS","cv.sd.test.ODP.SPS","cv.sd.test.CCR.SPS","cv.sd.test.TPR.SPS","cv.sd.test.TNR.SPS","cv.sd.test.FPR.SPS","cv.sd.test.FNR.SPS","cv.sd.test.kappa.SPS","cv.sd.test.tss.SPS","cv.mean.test.threshold.TP05","cv.mean.test.ODP.TP05","cv.mean.test.CCR.TP05","cv.mean.test.TPR.TP05","cv.mean.test.TNR.TP05","cv.mean.test.FPR.TP05","cv.mean.test.FNR.TP05","cv.mean.test.kappa.TP05","cv.mean.test.tss.TP05","cv.sd.test.threshold.TP05","cv.sd.test.ODP.TP05","cv.sd.test.CCR.TP05","cv.sd.test.TPR.TP05","cv.sd.test.TNR.TP05","cv.sd.test.FPR.TP05","cv.sd.test.FNR.TP05","cv.sd.test.kappa.TP05","cv.sd.test.tss.TP05","cv.mean.test.all.foldsthreshold.SPS","cv.mean.test.all.foldsthreshold.TP05","delta.train.auc","delta.test.auc","delta.cv.mean.test.boyce","delta.cv.mean.test.pAUC.sens0.950.8","delta.auc.tg","delta.auc.ss","delta.auc.tg.ss","lo.thresh.x","lo.thresh.y","youden.thresh.x","youden.thresh.y","hi.thresh.x","hi.thresh.y","y.lo.inv","x.lo.inv","trinary.pauc"
"Ranunculus_pumilio_var._pumilio","noBias",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Ranunculus_pumilio_var._pumilio/mean_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Ranunculus_pumilio_var._pumilio/sd_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,174.4,20000,384,0.937,0.112,0,NA,0.701,0.937,0.701,0.908,9.99,0,0,0.01,0.004,0,NA,0.016,0.009,0.016,0.015,43.6,20000,384,0.708,0.027,0.004,0.871,0.356,0.709,0.356,0.677,9.99,0,0,0.088,0.007,0.01,0.184,0.082,0.089,0.082,0.089,NA,NA,NA,8.61339491968227e-06,0.999,0.626,0.756,0.626,0.374,0.244,0.003,0.383,7.15717388993899e-06,0.000332029343115347,0.117503368715477,0.100897933210682,0.117704958358695,0.117704958358695,0.100897933210682,0.0023870060623669,0.154406925614136,1.10574183422637e-06,0.999,0.302,0.94,0.301,0.699,0.06,0.001,0.241,2.02747962373438e-06,0.000332029343115347,0.178202586512186,0.00616277882606567,0.178643748530109,0.178643748530109,0.00616277882606569,0.00086265020904414,0.176996227253347,4.02661255318714e-05,1.54809712617435e-05,0,0,0,-0.0299999999999999,-0.042,0,-0.042,0.0533992457846959,0.650537634408602,0.164541631167942,0.887585532746823,0.397305555357106,0.983382209188661,0.946600754215304,0.349462365591398,0.93637219741417
"Ranunculus_pumilio_var._pumilio","targetBG",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Ranunculus_pumilio_var._pumilio/mean_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Ranunculus_pumilio_var._pumilio/sd_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,174.4,20000,384,0.716,0.056,0.007,NA,0.716,0.716,0.716,0.743,9.99,0,0,0.123,0.034,0.015,NA,0.043,0.123,0.043,0.055,43.6,20000,384,0.459,0.002,0.082,0.188,0.398,0.458,0.398,0.707,9.99,0,0,0.239,0.028,0.182,0.439,0.123,0.24,0.123,0.081,NA,NA,NA,1.32146290110024e-05,0.999,0.397,0.772,0.396,0.604,0.228,0.002,0.168,1.7556966636396e-05,0.000332029343115347,0.277823208534533,0.062619704458633,0.27825833280924,0.27825833280924,0.062619704458633,0.00248332569464585,0.224178238680065,5.87963935108003e-06,0.999,0.179,0.943,0.178,0.822,0.057,0.001,0.122,9.34772756672985e-06,0.000332029343115347,0.149791483642277,0.012830013849325,0.149870539688982,0.149870539688982,0.012830013849325,0.00116912543912319,0.161321474002498,1.94046078899094e-05,1.2530530188155e-05,-0.221,-0.249,-0.683,0,0,-0.251,0,0.455991281076019,0.696480938416422,0.588336737859772,0.872922776148583,0.869984266698057,0.997067448680352,0.544008718923981,0.303519061583578,0.858602232161519
