"species","samplingSet","probSet","rateSet","skewSet","shiftSet","predictorsSet","regSet","priorSet","bgSet","algorithmSet","elevationSet","weightSet","rbV","rbD","rbP","modelNames","meanModelPath","sdModelPath","fullAIC","fulleval","cv.mean.train.npresence","cv.mean.train.nBackground","cv.mean.train.nTGBackground","cv.mean.train.auc","cv.mean.train.cor","cv.mean.train.pcor","cv.mean.train.boyce","cv.mean.train.auc.tg","cv.mean.train.auc.ss","cv.mean.train.auc.tg.ss","cv.mean.train.pAUC.sens0.950.8","cv.sd.train.npresence","cv.sd.train.nBackground","cv.sd.train.nTGBackground","cv.sd.train.auc","cv.sd.train.cor","cv.sd.train.pcor","cv.sd.train.boyce","cv.sd.train.auc.tg","cv.sd.train.auc.ss","cv.sd.train.auc.tg.ss","cv.sd.train.pAUC.sens0.950.8","cv.mean.test.npresence","cv.mean.test.nBackground","cv.mean.test.nTGBackground","cv.mean.test.auc","cv.mean.test.cor","cv.mean.test.pcor","cv.mean.test.boyce","cv.mean.test.auc.tg","cv.mean.test.auc.ss","cv.mean.test.auc.tg.ss","cv.mean.test.pAUC.sens0.950.8","cv.sd.test.npresence","cv.sd.test.nBackground","cv.sd.test.nTGBackground","cv.sd.test.auc","cv.sd.test.cor","cv.sd.test.pcor","cv.sd.test.boyce","cv.sd.test.auc.tg","cv.sd.test.auc.ss","cv.sd.test.auc.tg.ss","cv.sd.test.pAUC.sens0.950.8","fullevalSPS","fulleval05TP","fulleval01TP","cv.mean.test.threshold.SPS","cv.mean.test.ODP.SPS","cv.mean.test.CCR.SPS","cv.mean.test.TPR.SPS","cv.mean.test.TNR.SPS","cv.mean.test.FPR.SPS","cv.mean.test.FNR.SPS","cv.mean.test.kappa.SPS","cv.mean.test.tss.SPS","cv.sd.test.threshold.SPS","cv.sd.test.ODP.SPS","cv.sd.test.CCR.SPS","cv.sd.test.TPR.SPS","cv.sd.test.TNR.SPS","cv.sd.test.FPR.SPS","cv.sd.test.FNR.SPS","cv.sd.test.kappa.SPS","cv.sd.test.tss.SPS","cv.mean.test.threshold.TP05","cv.mean.test.ODP.TP05","cv.mean.test.CCR.TP05","cv.mean.test.TPR.TP05","cv.mean.test.TNR.TP05","cv.mean.test.FPR.TP05","cv.mean.test.FNR.TP05","cv.mean.test.kappa.TP05","cv.mean.test.tss.TP05","cv.sd.test.threshold.TP05","cv.sd.test.ODP.TP05","cv.sd.test.CCR.TP05","cv.sd.test.TPR.TP05","cv.sd.test.TNR.TP05","cv.sd.test.FPR.TP05","cv.sd.test.FNR.TP05","cv.sd.test.kappa.TP05","cv.sd.test.tss.TP05","cv.mean.test.all.foldsthreshold.SPS","cv.mean.test.all.foldsthreshold.TP05","delta.train.auc","delta.test.auc","delta.cv.mean.test.boyce","delta.cv.mean.test.pAUC.sens0.950.8","delta.auc.tg","delta.auc.ss","delta.auc.tg.ss","lo.thresh.x","lo.thresh.y","youden.thresh.x","youden.thresh.y","hi.thresh.x","hi.thresh.y","y.lo.inv","x.lo.inv","trinary.pauc"
"Kennedia_procurrens","noBias",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Kennedia_procurrens/mean_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Kennedia_procurrens/sd_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,28,20000,2248,0.981,0.068,0,NA,0.968,0.981,0.968,0.971,1.225,0,0,0.006,0.004,0,NA,0.006,0.006,0.006,0.007,7,20000,2248,0.882,0.024,0.006,0.858,0.87,0.883,0.868,0.826,1.225,0,0,0.076,0.007,0.011,0.163,0.072,0.075,0.079,0.134,NA,NA,NA,2.46753202476473e-05,1,0.836,0.887,0.836,0.164,0.113,0.003,0.724,2.69174848874674e-05,4.23537985559958e-05,0.061199925039365,0.0660210614066204,0.0612005307851457,0.0612005307851457,0.0660210614066204,0.00134733330166237,0.122876964766259,1.90744215757281e-05,1,0.787,0.854,0.787,0.213,0.146,0.002,0.641,2.75135990657397e-05,4.23537985559958e-05,0.0993139600659361,0.022864857604584,0.099333134186677,0.099333134186677,0.022864857604584,0.00123745600893376,0.106736661125101,9.42085138398996e-05,7.91634074063555e-05,0,0,0,0,0,0,0,0.0230873073483391,0.765884652981427,0.085788196704736,0.939393939393939,0.2352329896713,0.991202346041056,0.976912692651661,0.234115347018573,0.969660028026081
"Kennedia_procurrens","targetBG",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Kennedia_procurrens/mean_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Kennedia_procurrens/sd_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,28,20000,2248,0.964,0.051,0,NA,0.979,0.963,0.979,0.956,1.225,0,0,0.01,0.004,0,NA,0.003,0.01,0.003,0.011,7,20000,2248,0.825,0.018,0.037,0.742,0.849,0.825,0.849,0.81,1.225,0,0,0.099,0.005,0.059,0.21,0.122,0.097,0.124,0.125,NA,NA,NA,1.67269809591242e-05,1,0.824,0.821,0.824,0.176,0.179,0.002,0.645,1.84279176505704e-05,4.23537985559958e-05,0.0593933929537665,0.188615247968418,0.059425210647039,0.059425210647039,0.188615247968418,0.000699977309518537,0.175311071867777,1.01006669528983e-05,1,0.702,0.854,0.702,0.298,0.146,0.001,0.556,1.92338937192427e-05,4.23537985559958e-05,0.178176495461675,0.022864857604584,0.178211385771494,0.178211385771494,0.022864857604584,0.000858723214128535,0.184582829360391,4.82073046323988e-05,4.17619005270532e-05,-0.017,-0.0570000000000001,-0.116,-0.0159999999999999,-0.021,-0.0580000000000001,-0.019,0.0658574111399144,0.796187683284457,0.129955131355195,0.957966764418377,0.239584151275228,0.996089931573803,0.934142588860086,0.203812316715543,0.972286544834077
