"species","samplingSet","probSet","rateSet","skewSet","shiftSet","predictorsSet","regSet","priorSet","bgSet","algorithmSet","elevationSet","weightSet","rbV","rbD","rbP","modelNames","meanModelPath","sdModelPath","fullAIC","fulleval","cv.mean.train.npresence","cv.mean.train.nBackground","cv.mean.train.nTGBackground","cv.mean.train.auc","cv.mean.train.cor","cv.mean.train.pcor","cv.mean.train.boyce","cv.mean.train.auc.tg","cv.mean.train.auc.ss","cv.mean.train.auc.tg.ss","cv.mean.train.pAUC.sens0.950.8","cv.sd.train.npresence","cv.sd.train.nBackground","cv.sd.train.nTGBackground","cv.sd.train.auc","cv.sd.train.cor","cv.sd.train.pcor","cv.sd.train.boyce","cv.sd.train.auc.tg","cv.sd.train.auc.ss","cv.sd.train.auc.tg.ss","cv.sd.train.pAUC.sens0.950.8","cv.mean.test.npresence","cv.mean.test.nBackground","cv.mean.test.nTGBackground","cv.mean.test.auc","cv.mean.test.cor","cv.mean.test.pcor","cv.mean.test.boyce","cv.mean.test.auc.tg","cv.mean.test.auc.ss","cv.mean.test.auc.tg.ss","cv.mean.test.pAUC.sens0.950.8","cv.sd.test.npresence","cv.sd.test.nBackground","cv.sd.test.nTGBackground","cv.sd.test.auc","cv.sd.test.cor","cv.sd.test.pcor","cv.sd.test.boyce","cv.sd.test.auc.tg","cv.sd.test.auc.ss","cv.sd.test.auc.tg.ss","cv.sd.test.pAUC.sens0.950.8","fullevalSPS","fulleval05TP","fulleval01TP","cv.mean.test.threshold.SPS","cv.mean.test.ODP.SPS","cv.mean.test.CCR.SPS","cv.mean.test.TPR.SPS","cv.mean.test.TNR.SPS","cv.mean.test.FPR.SPS","cv.mean.test.FNR.SPS","cv.mean.test.kappa.SPS","cv.mean.test.tss.SPS","cv.sd.test.threshold.SPS","cv.sd.test.ODP.SPS","cv.sd.test.CCR.SPS","cv.sd.test.TPR.SPS","cv.sd.test.TNR.SPS","cv.sd.test.FPR.SPS","cv.sd.test.FNR.SPS","cv.sd.test.kappa.SPS","cv.sd.test.tss.SPS","cv.mean.test.threshold.TP05","cv.mean.test.ODP.TP05","cv.mean.test.CCR.TP05","cv.mean.test.TPR.TP05","cv.mean.test.TNR.TP05","cv.mean.test.FPR.TP05","cv.mean.test.FNR.TP05","cv.mean.test.kappa.TP05","cv.mean.test.tss.TP05","cv.sd.test.threshold.TP05","cv.sd.test.ODP.TP05","cv.sd.test.CCR.TP05","cv.sd.test.TPR.TP05","cv.sd.test.TNR.TP05","cv.sd.test.FPR.TP05","cv.sd.test.FNR.TP05","cv.sd.test.kappa.TP05","cv.sd.test.tss.TP05","cv.mean.test.all.foldsthreshold.SPS","cv.mean.test.all.foldsthreshold.TP05","delta.train.auc","delta.test.auc","delta.cv.mean.test.boyce","delta.cv.mean.test.pAUC.sens0.950.8","delta.auc.tg","delta.auc.ss","delta.auc.tg.ss","lo.thresh.x","lo.thresh.y","youden.thresh.x","youden.thresh.y","hi.thresh.x","hi.thresh.y","y.lo.inv","x.lo.inv","trinary.pauc"
"Craspedia_canens","noBias",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Craspedia_canens/mean_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Craspedia_canens/sd_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,52.8,20000,1729,0.981,0.1,0,NA,0.955,0.981,0.955,0.972,3.421,0,0,0.003,0.009,0,NA,0.005,0.004,0.005,0.006,13.2,20000,1729,0.918,0.038,0,0.997,0.85,0.917,0.85,0.894,3.421,0,0,0.014,0.004,0,0.003,0.018,0.014,0.019,0.017,NA,NA,NA,1.52209048370046e-05,0.999,0.842,0.907,0.842,0.158,0.093,0.005,0.749,1.29828503478309e-05,0.000131471804283886,0.0389174412105788,0.0274985970461435,0.0389587401373781,0.0389587401373781,0.0274985970461435,0.00147076097372563,0.014457917594811,5.76290572250269e-06,0.999,0.811,0.919,0.811,0.189,0.081,0.004,0.73,3.16903806607208e-06,0.000131471804283886,0.0267454550550347,0.0232197965240285,0.0267813612679421,0.0267813612679421,0.0232197965240285,0.000584249871949978,0.0108142081034572,8.1900947351399e-05,6.50794573788308e-05,0,0,0,0,-0.00900000000000001,0,-0.00900000000000001,0.0212668682354105,0.763929618768328,0.0834708468831288,0.937438905180841,0.233075963323952,0.990224828934506,0.97873313176459,0.236070381231672,0.968960678026098
"Craspedia_canens","targetBG",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Craspedia_canens/mean_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Craspedia_canens/sd_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,52.8,20000,1729,0.974,0.084,0,NA,0.966,0.974,0.966,0.968,3.421,0,0,0.004,0.007,0,NA,0.002,0.004,0.002,0.005,13.2,20000,1729,0.901,0.034,0,0.879,0.859,0.902,0.859,0.889,3.421,0,0,0.004,0.003,0,0.068,0.007,0.005,0.007,0.013,NA,NA,NA,1.26219521951189e-05,0.999,0.835,0.907,0.835,0.165,0.093,0.005,0.742,7.00607111012065e-06,0.000131471804283886,0.0211966621822184,0.0274985970461435,0.0212111229643527,0.0212111229643527,0.0274985970461435,0.00157906073993462,0.0270822789772425,5.48650880370299e-06,0.999,0.792,0.919,0.792,0.208,0.081,0.004,0.712,5.20937382432309e-06,0.000131471804283886,0.0458042830584878,0.0232197965240285,0.0458388718020448,0.0458388718020448,0.0232197965240285,0.00136008625736562,0.0448331601682707,0.000139144165561759,6.75177485325824e-05,-0.00700000000000001,-0.017,-0.118,-0.005,0,-0.015,0,0.0486418759039658,0.795210166177908,0.110324579478571,0.956989247311828,0.230050953756364,0.996089931573803,0.951358124096034,0.204789833822092,0.974258909824782
