"species","samplingSet","probSet","rateSet","skewSet","shiftSet","predictorsSet","regSet","priorSet","bgSet","algorithmSet","elevationSet","weightSet","rbV","rbD","rbP","modelNames","meanModelPath","sdModelPath","fullAIC","fulleval","cv.mean.train.npresence","cv.mean.train.nBackground","cv.mean.train.nTGBackground","cv.mean.train.auc","cv.mean.train.cor","cv.mean.train.pcor","cv.mean.train.boyce","cv.mean.train.auc.tg","cv.mean.train.auc.ss","cv.mean.train.auc.tg.ss","cv.mean.train.pAUC.sens0.950.8","cv.sd.train.npresence","cv.sd.train.nBackground","cv.sd.train.nTGBackground","cv.sd.train.auc","cv.sd.train.cor","cv.sd.train.pcor","cv.sd.train.boyce","cv.sd.train.auc.tg","cv.sd.train.auc.ss","cv.sd.train.auc.tg.ss","cv.sd.train.pAUC.sens0.950.8","cv.mean.test.npresence","cv.mean.test.nBackground","cv.mean.test.nTGBackground","cv.mean.test.auc","cv.mean.test.cor","cv.mean.test.pcor","cv.mean.test.boyce","cv.mean.test.auc.tg","cv.mean.test.auc.ss","cv.mean.test.auc.tg.ss","cv.mean.test.pAUC.sens0.950.8","cv.sd.test.npresence","cv.sd.test.nBackground","cv.sd.test.nTGBackground","cv.sd.test.auc","cv.sd.test.cor","cv.sd.test.pcor","cv.sd.test.boyce","cv.sd.test.auc.tg","cv.sd.test.auc.ss","cv.sd.test.auc.tg.ss","cv.sd.test.pAUC.sens0.950.8","fullevalSPS","fulleval05TP","fulleval01TP","cv.mean.test.threshold.SPS","cv.mean.test.ODP.SPS","cv.mean.test.CCR.SPS","cv.mean.test.TPR.SPS","cv.mean.test.TNR.SPS","cv.mean.test.FPR.SPS","cv.mean.test.FNR.SPS","cv.mean.test.kappa.SPS","cv.mean.test.tss.SPS","cv.sd.test.threshold.SPS","cv.sd.test.ODP.SPS","cv.sd.test.CCR.SPS","cv.sd.test.TPR.SPS","cv.sd.test.TNR.SPS","cv.sd.test.FPR.SPS","cv.sd.test.FNR.SPS","cv.sd.test.kappa.SPS","cv.sd.test.tss.SPS","cv.mean.test.threshold.TP05","cv.mean.test.ODP.TP05","cv.mean.test.CCR.TP05","cv.mean.test.TPR.TP05","cv.mean.test.TNR.TP05","cv.mean.test.FPR.TP05","cv.mean.test.FNR.TP05","cv.mean.test.kappa.TP05","cv.mean.test.tss.TP05","cv.sd.test.threshold.TP05","cv.sd.test.ODP.TP05","cv.sd.test.CCR.TP05","cv.sd.test.TPR.TP05","cv.sd.test.TNR.TP05","cv.sd.test.FPR.TP05","cv.sd.test.FNR.TP05","cv.sd.test.kappa.TP05","cv.sd.test.tss.TP05","cv.mean.test.all.foldsthreshold.SPS","cv.mean.test.all.foldsthreshold.TP05","delta.train.auc","delta.test.auc","delta.cv.mean.test.boyce","delta.cv.mean.test.pAUC.sens0.950.8","delta.auc.tg","delta.auc.ss","delta.auc.tg.ss","lo.thresh.x","lo.thresh.y","youden.thresh.x","youden.thresh.y","hi.thresh.x","hi.thresh.y","y.lo.inv","x.lo.inv","trinary.pauc"
"Dichelachne_micrantha","noBias",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Dichelachne_micrantha/mean_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Dichelachne_micrantha/sd_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,224,20000,2244,0.954,0.152,0,NA,0.842,0.954,0.842,0.935,13.546,0,0,0.003,0.006,0,NA,0.014,0.003,0.014,0.002,56,20000,2244,0.857,0.059,0,0.599,0.642,0.858,0.64,0.838,13.546,0,0,0.03,0.008,0,0.612,0.048,0.031,0.049,0.035,NA,NA,NA,2.16323050500199e-05,0.998,0.806,0.828,0.805,0.195,0.172,0.012,0.633,1.88335126386715e-05,0.000449963315799081,0.031261147293626,0.044705687407911,0.0313154505706759,0.0313154505706759,0.044705687407911,0.0022570382285693,0.051232016216056,1.33009051925959e-06,0.998,0.625,0.943,0.625,0.375,0.057,0.007,0.568,1.66971490741512e-06,0.000449963315799081,0.119356452701555,0.00455120228690783,0.119447193353381,0.119447193353381,0.00455120228690787,0.0036444270271234,0.116579750464163,6.00700005467694e-05,3.16430963878204e-05,0,0,-0.307,0,-0.038,0,-0.041,0.0548195607477384,0.735581622678397,0.138281081311839,0.930596285434995,0.305822028601926,0.992179863147605,0.945180439252262,0.264418377321603,0.960219206951505
"Dichelachne_micrantha","targetBG",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Dichelachne_micrantha/mean_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Dichelachne_micrantha/sd_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,224,20000,2244,0.923,0.134,0,NA,0.841,0.923,0.841,0.901,13.546,0,0,0.042,0.006,0,NA,0.059,0.042,0.059,0.062,56,20000,2244,0.841,0.056,0,0.906,0.68,0.841,0.681,0.827,13.546,0,0,0.043,0.009,0,0.048,0.072,0.043,0.072,0.034,NA,NA,NA,1.61476848512927e-05,0.998,0.773,0.824,0.773,0.227,0.176,0.01,0.598,1.87369853212847e-05,0.000449963315799081,0.0471524280715821,0.0483013603642625,0.0472171402494193,0.0472171402494193,0.0483013603642625,0.00207455090480065,0.0781025990493002,5.21242900659467e-06,0.998,0.605,0.943,0.605,0.395,0.057,0.005,0.548,9.81786679193277e-06,0.000449963315799081,0.08219974615671,0.00455120228690783,0.082456628330023,0.082456628330023,0.00455120228690787,0.00176190006138983,0.0803706257112821,2.54193465161992e-05,2.03693585892123e-05,-0.0309999999999999,-0.016,0,-0.011,0,-0.017,0,0.0844005909659702,0.720918866080156,0.180446785215232,0.924731182795699,0.367338270225917,0.993157380254154,0.91559940903403,0.279081133919844,0.954281783212775
