"species","samplingSet","probSet","rateSet","skewSet","shiftSet","predictorsSet","regSet","priorSet","bgSet","algorithmSet","elevationSet","weightSet","rbV","rbD","rbP","modelNames","meanModelPath","sdModelPath","fullAIC","fulleval","cv.mean.train.npresence","cv.mean.train.nBackground","cv.mean.train.nTGBackground","cv.mean.train.auc","cv.mean.train.cor","cv.mean.train.pcor","cv.mean.train.boyce","cv.mean.train.auc.tg","cv.mean.train.auc.ss","cv.mean.train.auc.tg.ss","cv.mean.train.pAUC.sens0.950.8","cv.sd.train.npresence","cv.sd.train.nBackground","cv.sd.train.nTGBackground","cv.sd.train.auc","cv.sd.train.cor","cv.sd.train.pcor","cv.sd.train.boyce","cv.sd.train.auc.tg","cv.sd.train.auc.ss","cv.sd.train.auc.tg.ss","cv.sd.train.pAUC.sens0.950.8","cv.mean.test.npresence","cv.mean.test.nBackground","cv.mean.test.nTGBackground","cv.mean.test.auc","cv.mean.test.cor","cv.mean.test.pcor","cv.mean.test.boyce","cv.mean.test.auc.tg","cv.mean.test.auc.ss","cv.mean.test.auc.tg.ss","cv.mean.test.pAUC.sens0.950.8","cv.sd.test.npresence","cv.sd.test.nBackground","cv.sd.test.nTGBackground","cv.sd.test.auc","cv.sd.test.cor","cv.sd.test.pcor","cv.sd.test.boyce","cv.sd.test.auc.tg","cv.sd.test.auc.ss","cv.sd.test.auc.tg.ss","cv.sd.test.pAUC.sens0.950.8","fullevalSPS","fulleval05TP","fulleval01TP","cv.mean.test.threshold.SPS","cv.mean.test.ODP.SPS","cv.mean.test.CCR.SPS","cv.mean.test.TPR.SPS","cv.mean.test.TNR.SPS","cv.mean.test.FPR.SPS","cv.mean.test.FNR.SPS","cv.mean.test.kappa.SPS","cv.mean.test.tss.SPS","cv.sd.test.threshold.SPS","cv.sd.test.ODP.SPS","cv.sd.test.CCR.SPS","cv.sd.test.TPR.SPS","cv.sd.test.TNR.SPS","cv.sd.test.FPR.SPS","cv.sd.test.FNR.SPS","cv.sd.test.kappa.SPS","cv.sd.test.tss.SPS","cv.mean.test.threshold.TP05","cv.mean.test.ODP.TP05","cv.mean.test.CCR.TP05","cv.mean.test.TPR.TP05","cv.mean.test.TNR.TP05","cv.mean.test.FPR.TP05","cv.mean.test.FNR.TP05","cv.mean.test.kappa.TP05","cv.mean.test.tss.TP05","cv.sd.test.threshold.TP05","cv.sd.test.ODP.TP05","cv.sd.test.CCR.TP05","cv.sd.test.TPR.TP05","cv.sd.test.TNR.TP05","cv.sd.test.FPR.TP05","cv.sd.test.FNR.TP05","cv.sd.test.kappa.TP05","cv.sd.test.tss.TP05","cv.mean.test.all.foldsthreshold.SPS","cv.mean.test.all.foldsthreshold.TP05","delta.train.auc","delta.test.auc","delta.cv.mean.test.boyce","delta.cv.mean.test.pAUC.sens0.950.8","delta.auc.tg","delta.auc.ss","delta.auc.tg.ss","lo.thresh.x","lo.thresh.y","youden.thresh.x","youden.thresh.y","hi.thresh.x","hi.thresh.y","y.lo.inv","x.lo.inv","trinary.pauc"
"Calytrix_tetragona","noBias",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Calytrix_tetragona/mean_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Calytrix_tetragona/sd_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,629.6,20000,2550,0.952,0.198,0,NA,0.695,0.952,0.695,0.938,35.962,0,0,0.003,0.027,0,NA,0.006,0.003,0.006,0.003,157.4,20000,2550,0.886,0.085,0,0.954,0.475,0.886,0.475,0.872,35.962,0,0,0.016,0.014,0,0.061,0.044,0.016,0.044,0.028,NA,NA,NA,2.03537839385939e-07,0.995,0.811,0.87,0.811,0.189,0.13,0.037,0.682,4.53974529503368e-07,0.00118594621797153,0.0226639489358825,0.0413671330626872,0.0228916457347313,0.0228916457347314,0.0413671330626872,0.00962702284128511,0.0288147792439723,2.54125074064969e-08,0.995,0.71,0.948,0.708,0.292,0.052,0.024,0.656,5.63228071672952e-08,0.00118594621797153,0.0659923381926415,0.00285882761383466,0.0662294848739341,0.0662294848739341,0.00285882761383467,0.0104504634886484,0.0679304613645145,4.60939057039443e-07,2.22800410591909e-07,0,0,0,0,0,0,0,0.060072489245747,0.690615835777126,0.160768485087575,0.909090909090909,0.370743102242015,0.989247311827957,0.939927510754253,0.309384164222874,0.94835701349165
"Calytrix_tetragona","targetBG",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Calytrix_tetragona/mean_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Calytrix_tetragona/sd_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,629.6,20000,2550,0.815,0.152,0,NA,0.766,0.815,0.766,0.83,35.962,0,0,0.057,0.027,0,NA,0.01,0.057,0.01,0.039,157.4,20000,2550,0.665,0.056,0,0.68,0.461,0.665,0.461,0.722,35.962,0,0,0.083,0.018,0,0.196,0.043,0.083,0.044,0.04,NA,NA,NA,3.29869740472113e-06,0.995,0.586,0.789,0.585,0.415,0.211,0.01,0.374,1.34027266758086e-06,0.00118594621797153,0.088783097954331,0.0046685012378705,0.0891458436745339,0.0891458436745339,0.00466850123787048,0.00454278551620779,0.0893666710570506,6.79630543516894e-07,0.995,0.446,0.946,0.444,0.556,0.054,0.007,0.39,5.53342489520124e-07,0.00118594621797153,0.0367502115958565,0.00221236736089767,0.0365297489117508,0.0365297489117508,0.00221236736089766,0.0022965166753911,0.0372839915975661,9.07488363940224e-06,5.67182285902797e-06,-0.137,-0.221,-0.274,-0.15,-0.014,-0.221,-0.014,0.28608924614685,0.763929618768328,0.380047942623614,0.940371456500489,0.535972932580964,0.997067448680352,0.71391075385315,0.236070381231672,0.947444112650067
