"species","samplingSet","probSet","rateSet","skewSet","shiftSet","predictorsSet","regSet","priorSet","bgSet","algorithmSet","elevationSet","weightSet","rbV","rbD","rbP","modelNames","meanModelPath","sdModelPath","fullAIC","fulleval","cv.mean.train.npresence","cv.mean.train.nBackground","cv.mean.train.nTGBackground","cv.mean.train.auc","cv.mean.train.cor","cv.mean.train.pcor","cv.mean.train.boyce","cv.mean.train.auc.tg","cv.mean.train.auc.ss","cv.mean.train.auc.tg.ss","cv.mean.train.pAUC.sens0.950.8","cv.sd.train.npresence","cv.sd.train.nBackground","cv.sd.train.nTGBackground","cv.sd.train.auc","cv.sd.train.cor","cv.sd.train.pcor","cv.sd.train.boyce","cv.sd.train.auc.tg","cv.sd.train.auc.ss","cv.sd.train.auc.tg.ss","cv.sd.train.pAUC.sens0.950.8","cv.mean.test.npresence","cv.mean.test.nBackground","cv.mean.test.nTGBackground","cv.mean.test.auc","cv.mean.test.cor","cv.mean.test.pcor","cv.mean.test.boyce","cv.mean.test.auc.tg","cv.mean.test.auc.ss","cv.mean.test.auc.tg.ss","cv.mean.test.pAUC.sens0.950.8","cv.sd.test.npresence","cv.sd.test.nBackground","cv.sd.test.nTGBackground","cv.sd.test.auc","cv.sd.test.cor","cv.sd.test.pcor","cv.sd.test.boyce","cv.sd.test.auc.tg","cv.sd.test.auc.ss","cv.sd.test.auc.tg.ss","cv.sd.test.pAUC.sens0.950.8","fullevalSPS","fulleval05TP","fulleval01TP","cv.mean.test.threshold.SPS","cv.mean.test.ODP.SPS","cv.mean.test.CCR.SPS","cv.mean.test.TPR.SPS","cv.mean.test.TNR.SPS","cv.mean.test.FPR.SPS","cv.mean.test.FNR.SPS","cv.mean.test.kappa.SPS","cv.mean.test.tss.SPS","cv.sd.test.threshold.SPS","cv.sd.test.ODP.SPS","cv.sd.test.CCR.SPS","cv.sd.test.TPR.SPS","cv.sd.test.TNR.SPS","cv.sd.test.FPR.SPS","cv.sd.test.FNR.SPS","cv.sd.test.kappa.SPS","cv.sd.test.tss.SPS","cv.mean.test.threshold.TP05","cv.mean.test.ODP.TP05","cv.mean.test.CCR.TP05","cv.mean.test.TPR.TP05","cv.mean.test.TNR.TP05","cv.mean.test.FPR.TP05","cv.mean.test.FNR.TP05","cv.mean.test.kappa.TP05","cv.mean.test.tss.TP05","cv.sd.test.threshold.TP05","cv.sd.test.ODP.TP05","cv.sd.test.CCR.TP05","cv.sd.test.TPR.TP05","cv.sd.test.TNR.TP05","cv.sd.test.FPR.TP05","cv.sd.test.FNR.TP05","cv.sd.test.kappa.TP05","cv.sd.test.tss.TP05","cv.mean.test.all.foldsthreshold.SPS","cv.mean.test.all.foldsthreshold.TP05","delta.train.auc","delta.test.auc","delta.cv.mean.test.boyce","delta.cv.mean.test.pAUC.sens0.950.8","delta.auc.tg","delta.auc.ss","delta.auc.tg.ss","lo.thresh.x","lo.thresh.y","youden.thresh.x","youden.thresh.y","hi.thresh.x","hi.thresh.y","y.lo.inv","x.lo.inv","trinary.pauc"
"Schoenus_apogon","noBias",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Schoenus_apogon/mean_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Schoenus_apogon/sd_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,495.2,20000,2165,0.953,0.246,0,NA,0.744,0.953,0.744,0.94,40.363,0,0,0.002,0.014,0,NA,0.014,0.002,0.014,0.002,123.8,20000,2165,0.87,0.099,0,0.789,0.489,0.87,0.489,0.879,40.363,0,0,0.028,0.018,0,0.234,0.042,0.027,0.043,0.038,NA,NA,NA,1.12406080264844e-05,0.996,0.804,0.898,0.804,0.196,0.102,0.029,0.702,7.4106012167443e-06,0.00133372199590483,0.02768041642528,0.0427932193412536,0.0276634235046929,0.027663423504693,0.0427932193412536,0.00980421582116942,0.0660767457587866,6.06844892869458e-06,0.996,0.721,0.946,0.72,0.28,0.054,0.021,0.666,7.36463710004124e-06,0.00133372199590483,0.104817010993575,0.00343471891324339,0.105515758170153,0.105515758170153,0.0034347189132434,0.0122860442189401,0.10303398858131,5.38127569970771e-05,3.49363719326328e-05,0,0,0,0,0,0,0,0.0541773188095596,0.76099706744868,0.128655269963784,0.942326490713588,0.275635738348994,0.994134897360704,0.94582268119044,0.23900293255132,0.96641564173464
"Schoenus_apogon","targetBG",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Schoenus_apogon/mean_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Schoenus_apogon/sd_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,495.2,20000,2165,0.942,0.194,0,NA,0.767,0.942,0.767,0.935,40.363,0,0,0.003,0.017,0,NA,0.015,0.003,0.015,0.003,123.8,20000,2165,0.824,0.074,0,0.762,0.449,0.823,0.449,0.831,40.363,0,0,0.037,0.009,0,0.087,0.052,0.035,0.053,0.07,NA,NA,NA,1.50669069988708e-05,0.996,0.775,0.856,0.775,0.225,0.144,0.022,0.631,7.20988005332077e-06,0.00133372199590483,0.0337034172402942,0.0729280711384716,0.0336802695291406,0.0336802695291406,0.0729280711384716,0.00631749559923184,0.0963197788837661,5.7903869143501e-06,0.996,0.609,0.946,0.607,0.393,0.054,0.014,0.553,7.33638715003231e-06,0.00133372199590483,0.196554117192724,0.00343471891324339,0.197638952525952,0.197638952525952,0.0034347189132434,0.00975994099270056,0.195396808200636,5.27471930155139e-05,4.31857490603413e-05,-0.011,-0.046,-0.027,-0.048,-0.04,-0.047,-0.04,0.0841607798475767,0.781524926686217,0.156287986150492,0.952101661779081,0.282836351855805,0.996089931573803,0.915839220152423,0.218475073313783,0.968516816821734
