"species","samplingSet","probSet","rateSet","skewSet","shiftSet","predictorsSet","regSet","priorSet","bgSet","algorithmSet","elevationSet","weightSet","rbV","rbD","rbP","modelNames","meanModelPath","sdModelPath","fullAIC","fulleval","cv.mean.train.npresence","cv.mean.train.nBackground","cv.mean.train.nTGBackground","cv.mean.train.auc","cv.mean.train.cor","cv.mean.train.pcor","cv.mean.train.boyce","cv.mean.train.auc.tg","cv.mean.train.auc.ss","cv.mean.train.auc.tg.ss","cv.mean.train.pAUC.sens0.950.8","cv.sd.train.npresence","cv.sd.train.nBackground","cv.sd.train.nTGBackground","cv.sd.train.auc","cv.sd.train.cor","cv.sd.train.pcor","cv.sd.train.boyce","cv.sd.train.auc.tg","cv.sd.train.auc.ss","cv.sd.train.auc.tg.ss","cv.sd.train.pAUC.sens0.950.8","cv.mean.test.npresence","cv.mean.test.nBackground","cv.mean.test.nTGBackground","cv.mean.test.auc","cv.mean.test.cor","cv.mean.test.pcor","cv.mean.test.boyce","cv.mean.test.auc.tg","cv.mean.test.auc.ss","cv.mean.test.auc.tg.ss","cv.mean.test.pAUC.sens0.950.8","cv.sd.test.npresence","cv.sd.test.nBackground","cv.sd.test.nTGBackground","cv.sd.test.auc","cv.sd.test.cor","cv.sd.test.pcor","cv.sd.test.boyce","cv.sd.test.auc.tg","cv.sd.test.auc.ss","cv.sd.test.auc.tg.ss","cv.sd.test.pAUC.sens0.950.8","fullevalSPS","fulleval05TP","fulleval01TP","cv.mean.test.threshold.SPS","cv.mean.test.ODP.SPS","cv.mean.test.CCR.SPS","cv.mean.test.TPR.SPS","cv.mean.test.TNR.SPS","cv.mean.test.FPR.SPS","cv.mean.test.FNR.SPS","cv.mean.test.kappa.SPS","cv.mean.test.tss.SPS","cv.sd.test.threshold.SPS","cv.sd.test.ODP.SPS","cv.sd.test.CCR.SPS","cv.sd.test.TPR.SPS","cv.sd.test.TNR.SPS","cv.sd.test.FPR.SPS","cv.sd.test.FNR.SPS","cv.sd.test.kappa.SPS","cv.sd.test.tss.SPS","cv.mean.test.threshold.TP05","cv.mean.test.ODP.TP05","cv.mean.test.CCR.TP05","cv.mean.test.TPR.TP05","cv.mean.test.TNR.TP05","cv.mean.test.FPR.TP05","cv.mean.test.FNR.TP05","cv.mean.test.kappa.TP05","cv.mean.test.tss.TP05","cv.sd.test.threshold.TP05","cv.sd.test.ODP.TP05","cv.sd.test.CCR.TP05","cv.sd.test.TPR.TP05","cv.sd.test.TNR.TP05","cv.sd.test.FPR.TP05","cv.sd.test.FNR.TP05","cv.sd.test.kappa.TP05","cv.sd.test.tss.TP05","cv.mean.test.all.foldsthreshold.SPS","cv.mean.test.all.foldsthreshold.TP05","delta.train.auc","delta.test.auc","delta.cv.mean.test.boyce","delta.cv.mean.test.pAUC.sens0.950.8","delta.auc.tg","delta.auc.ss","delta.auc.tg.ss","lo.thresh.x","lo.thresh.y","youden.thresh.x","youden.thresh.y","hi.thresh.x","hi.thresh.y","y.lo.inv","x.lo.inv","trinary.pauc"
"Strangea_linearis","noBias",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Strangea_linearis/mean_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Strangea_linearis/sd_noBias_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,28.8,15485,254,0.998,0.162,0,NA,0.933,0.998,0.933,0.997,1.924,0,0,0,0.014,0,NA,0.005,0,0.005,0,7.2,15485,254,0.988,0.065,0,0.86,0.827,0.989,0.824,0.988,1.924,0,0,0.003,0.016,0,0.103,0.018,0.003,0.021,0.005,NA,NA,NA,0.000141727688887036,1,0.976,1,0.976,0.024,0,0.042,0.976,0.000145344864504543,0.000124098576961437,0.0100447565256978,0,0.0100491477941208,0.0100491477941208,0,0.0178149238366586,0.0100491477941208,0.000234248437405044,1,0.981,0.853,0.981,0.019,0.147,0.045,0.835,0.000199751390817274,0.000124098576961437,0.00737984525444882,0.0384249127897838,0.00738156559587772,0.00738156559587775,0.0384249127897838,0.0167116768337323,0.0427970829186316,0.001473669102354,0.00226332775547703,0,0,0,0,-0.005,0,-0.013,0.00699115753179358,0.934995112414467,0.0180386986688353,0.995112414467253,0.0222692131593617,0.997067448680352,0.993008842468206,0.0650048875855329,0.99171399707482
"Strangea_linearis","targetBG",1e-06,0,1e-06,0,"all","all","none","all","maxnet","none","equalWeights",NA,NA,NA,"targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/Maxent/Strangea_linearis/mean_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif","D:/Documents_2/SD_work/Aus_BIEN4_test/BIEN_v1/Aus_demo_180404_outputs/MaxentSD/Strangea_linearis/sd_targetBG_1e-06_0_1e-06_0_all_all_none_all_maxnet_none_equalWeights.tif",NA,NA,28.8,15485,254,0.933,0.075,0,NA,0.94,0.933,0.94,0.955,1.924,0,0,0.083,0.02,0,NA,0.005,0.082,0.005,0.052,7.2,15485,254,0.822,0.024,0.043,0.66,0.832,0.823,0.837,0.846,1.924,0,0,0.104,0.01,0.082,0.198,0.014,0.105,0.012,0.079,NA,NA,NA,1.14542808785794e-05,1,0.751,0.935,0.75,0.25,0.065,0.003,0.685,9.02507830696042e-06,0.000124098576961437,0.0970290037870668,0.0928708781050335,0.0970431909423276,0.0970431909423276,0.0928708781050336,0.00326920903368514,0.173146118050526,1.3438621795521e-05,1,0.735,0.853,0.735,0.265,0.147,0.003,0.588,1.50995197080831e-05,0.000124098576961437,0.131000963317226,0.0384249127897838,0.131058102954605,0.131058102954605,0.0384249127897838,0.00367063017040671,0.147698576498591,0.000163287190921808,0.000163287190921808,-0.0649999999999999,-0.166,-0.2,-0.142,0,-0.166,0,0.0772834306346195,0.874389051808407,0.111901013859443,0.98533724340176,0.139137609494302,0.997067448680352,0.92271656936538,0.125610948191593,0.981726852864445
